"response.docs.web_url","response.docs.snippet","response.docs.lead_paragraph","response.docs.source","response.docs.pub_date","response.docs.news_desk","response.docs.section_name","response.docs.subsectoinName","response.docs.type_of_material","response.docs.word_count","response.docs.score","response.docs.byline.organization","response.docs.headline.kicker","response.docs.headline.content_kicker","response.docs.headline.seo","response.docs.headline.sub","response.docs.byline.original","response.docs.byline.organization.1","response.meta.hits","response.meta.offset"
"https://www.nytimes.com/2018/06/26/world/americas/trump-travel-ban-effects.html","Many families from the Muslim-majority countries will not be reunited in America. Iran will take a large hit. Venezuela and North Korea — not so much.","Many families from the Muslim-majority countries will not be reunited in America. Iran will take a large hit. Venezuela and North Korea — not so much.","The New York Times","2018-06-26T23:18:24+0000","Foreign","World","Americas","News",1028,0,NA,NA,NA,NA,NA,"By RICK GLADSTONE",NA,268,170
"https://www.nytimes.com/2018/06/09/world/g7-trump-russia.html","With his America First agenda, President Trump has driven a wedge between the United States and its allies, ceding leadership and its seat at the table.","With his America First agenda, President Trump has driven a wedge between the United States and its allies, ceding leadership and its seat at the table.","The New York Times","2018-06-09T15:24:44+0000","Foreign","World",NA,"News Analysis",1469,0,NA,"News Analysis","News Analysis",NA,NA,"By PETER BAKER and MICHAEL D. SHEAR",NA,268,170
"https://www.nytimes.com/2018/07/20/us/politics/zte-sanctions-congress.html","A pending bill no longer contains the toughest restrictions on a Chinese telecom firm, after the Trump administration persuaded congressional leaders to soften their penalties.","A pending bill no longer contains the toughest restrictions on a Chinese telecom firm, after the Trump administration persuaded congressional leaders to soften their penalties.","The New York Times","2018-07-20T17:17:56+0000","Business","U.S.","Politics","News",783,0,NA,NA,NA,NA,NA,"By ANA SWANSON",NA,268,170
"https://www.nytimes.com/2018/06/27/us/politics/pompeo-senate-state-department.html","Secretary of State Mike Pompeo told senators that the United States would soon fund Palestinian schools and promised sanctions against Venezuela.","Secretary of State Mike Pompeo told senators that the United States would soon fund Palestinian schools and promised sanctions against Venezuela.","The New York Times","2018-06-27T23:51:44+0000","Washington","U.S.","Politics","News",627,0,NA,NA,NA,NA,NA,"By GARDINER HARRIS",NA,268,170
"https://www.nytimes.com/2018/06/12/opinion/supreme-court-voting-rights-ohio.html","Also: Making sense of the North Korea summit.","Also: Making sense of the North Korea summit.","The New York Times","2018-06-12T12:59:31+0000","OpEd","Opinion",NA,"Op-Ed",539,0,NA,"Op-Ed Columnist","Op-Ed Columnist",NA,NA,"By DAVID LEONHARDT",NA,268,170
"https://www.nytimes.com/2018/06/18/us/politics/pentagon-south-korea-war-game-suspended.html","The cancellation follows through on a pledge by President Trump to end joint military exercises as an inducement for North Korea to dismantle its nuclear weapons program.","The cancellation follows through on a pledge by President Trump to end joint military exercises as an inducement for North Korea to dismantle its nuclear weapons program.","The New York Times","2018-06-19T00:12:06+0000","Washington","U.S.","Politics","News",623,0,NA,NA,NA,NA,NA,"By ERIC SCHMITT",NA,268,170
"https://www.nytimes.com/2018/07/25/opinion/trump-bully-allies-nato.html","In the trans-Atlantic family, July will go down in Europe as the month when its strongest member stooped to bullying his allies.","In the trans-Atlantic family, July will go down in Europe as the month when its strongest member stooped to bullying his allies.","The New York Times","2018-07-25T04:49:20+0000","OpEd","Opinion",NA,"Op-Ed",1137,0,NA,"Contributing Op-Ed Writer","Contributing Op-Ed Writer",NA,NA,"By SYLVIE KAUFFMANN",NA,268,170
"https://www.nytimes.com/2018/07/05/us/politics/trump-montana-rally-warren-tester.html","The president, at a rally for Montana’s Republican Senate candidate, also revived his “Pocahontas” attack on Senator Elizabeth Warren.","The president, at a rally for Montana’s Republican Senate candidate, also revived his “Pocahontas” attack on Senator Elizabeth Warren.","The New York Times","2018-07-06T02:20:11+0000","Washington","U.S.","Politics","News",920,0,NA,NA,NA,NA,NA,"By EMILY COCHRANE",NA,268,170
"https://www.nytimes.com/2018/09/15/us/politics/jim-mattis-trump-defense-relationship.html","Officials say that the president has soured on his defense secretary, and that Mr. Mattis is increasingly weary of capricious demands from his boss.","Officials say that the president has soured on his defense secretary, and that Mr. Mattis is increasingly weary of capricious demands from his boss.","The New York Times","2018-09-15T09:00:07+0000","Washington","U.S.","Politics","News",2003,0,NA,NA,NA,NA,NA,"By HELENE COOPER",NA,268,170
"https://www.nytimes.com/2018/07/24/briefing/trump-pakistan-macron.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-07-24T04:18:49+0000","NYTNow","Briefing",NA,"briefing",1237,0,NA,"Europe Edition","Europe Edition",NA,NA,"By REMY TUMIN",NA,268,180
"https://www.nytimes.com/2018/06/28/world/asia/jim-mattis-south-korea-north.html","The defense secretary reaffirmed the United States’ commitment to its ally as Washington and Seoul plot a path after the Trump-Kim summit meeting.","The defense secretary reaffirmed the United States’ commitment to its ally as Washington and Seoul plot a path after the Trump-Kim summit meeting.","The New York Times","2018-06-28T11:43:50+0000","Foreign","World","Asia Pacific","News",449,0,NA,NA,NA,NA,NA,"By THOMAS GIBBONS-NEFF",NA,268,180
"https://www.nytimes.com/2018/07/26/us/politics/trump-steel-tariffs.html","United States Steel Corporation, which owns a plant in Granite City, Ill., credits President Trump’s tariffs with enabling it to start up two idled blast furnaces.","United States Steel Corporation, which owns a plant in Granite City, Ill., credits President Trump’s tariffs with enabling it to start up two idled blast furnaces.","The New York Times","2018-07-26T15:02:14+0000","Washington","U.S.","Politics","News",1131,0,NA,NA,NA,NA,NA,"By MARK LANDLER",NA,268,180
"https://www.nytimes.com/2018/06/29/opinion/europe-immigration-trump-putin-germany.html","History wouldn’t happen to be repeating itself, would it?","History wouldn’t happen to be repeating itself, would it?","The New York Times","2018-06-29T15:00:07+0000","OpEd","Opinion",NA,"Op-Ed",811,0,NA,"Op-Ed Columnist","Op-Ed Columnist",NA,NA,"By ROGER COHEN",NA,268,180
"https://www.nytimes.com/2018/08/22/opinion/north-korea-nuclear-trump.html","To reach a final deal on the denuclearization of North Korea, the Trump administration must give up something substantial. But Washington isn’t budging. ","To reach a final deal on the denuclearization of North Korea, the Trump administration must give up something substantial. But Washington isn’t budging. ","The New York Times","2018-08-22T23:55:49+0000","OpEd","Opinion",NA,"Op-Ed",721,0,NA,NA,NA,NA,NA,"By DAVID C. KANG",NA,268,180
"https://www.nytimes.com/interactive/2018/09/21/briefing/21weeklynewsquiz.html","Did you stay up to date this week?","Did you stay up to date this week?","The New York Times","2018-09-21T08:30:01+0000","Briefing","Briefing",NA,"Interactive Feature",0,0,NA,"",NA,NA,NA,"By CHRIS STANFORD and ANNA SCHAVERIEN",NA,268,180
"https://www.nytimes.com/2018/06/10/briefing/singapore-g-7-summit-anthony-bourdain.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-06-10T19:57:45+0000","NYTNow","Briefing",NA,"briefing",1410,0,NA,"Asia and Australia Edition","Asia and Australia Edition",NA,NA,"By CHARLES McDERMID",NA,268,180
"https://www.nytimes.com/2018/06/07/us/politics/trump-allies-g7-summit-meeting.html","President Trump will skip most of the second day of the Group of 7 summit meeting with allies this weekend, the White House said late Thursday.","President Trump will skip most of the second day of the Group of 7 summit meeting with allies this weekend, the White House said late Thursday.","The New York Times","2018-06-07T17:46:05+0000","Washington","U.S.","Politics","News",1611,0,NA,NA,NA,NA,NA,"By MICHAEL D. SHEAR",NA,268,180
"https://www.nytimes.com/2018/06/10/opinion/g7-trump-quebec-trudeau.html","There’s only one explanation that fits all of his behavior: He wants to break up the Atlantic alliance that has dominated the past century.","There’s only one explanation that fits all of his behavior: He wants to break up the Atlantic alliance that has dominated the past century.","The New York Times","2018-06-10T18:18:55+0000","Editorial","Opinion",NA,"Op-Ed",880,0,NA,"Op-Ed Columnist","Op-Ed Columnist",NA,NA,"By DAVID LEONHARDT",NA,268,180
"https://www.nytimes.com/2018/09/17/world/asia/haley-russia-north-korea-sanctions.html","The remarks by Ambassador Nikki R. Haley reflected frustration over North Korea’s failure to take serious denuclearization steps.","The remarks by Ambassador Nikki R. Haley reflected frustration over North Korea’s failure to take serious denuclearization steps.","The New York Times","2018-09-17T21:44:36+0000","Foreign","World","Asia Pacific","News",551,0,NA,NA,NA,NA,NA,"By MICHAEL SCHWIRTZ",NA,268,180
"https://www.nytimes.com/2018/06/08/us/politics/the-biggest-stories-in-american-politics-this-week.html","From the tensions among President Trump and the United States’ closest allies to a series of court decisions, it was a busy week in American politics. Here are five of the biggest stories this week (and some links if you want to read further). ","From the tensions among President Trump and the United States’ closest allies to a series of court decisions, it was a busy week in American politics. Here are five of the biggest stories this week (and some links if you want to read further). ","The New York Times","2018-06-09T02:20:46+0000","Washington","U.S.","Politics","News",940,0,NA,NA,NA,NA,NA,"By EMILY COCHRANE",NA,268,190
"https://www.nytimes.com/2018/06/11/business/larry-kudlow-heart-attack.html","President Trump’s top economic adviser is at Walter Reed Medical Center and is expected to fully recover, the White House said.","President Trump’s top economic adviser is at Walter Reed Medical Center and is expected to fully recover, the White House said.","The New York Times","2018-06-12T00:48:04+0000","Business","Business Day",NA,"News",958,0,NA,NA,NA,NA,NA,"By JIM TANKERSLEY and MAGGIE HABERMAN",NA,268,190
"https://www.nytimes.com/2018/06/16/opinion/sunday/psychos-on-the-potomac.html","Seeking asylum from the Emperor of Chaos.","Seeking asylum from the Emperor of Chaos.","The New York Times","2018-06-16T18:30:01+0000","OpEd","Opinion","Sunday Review","Op-Ed",877,0,NA,"Op-Ed Columnist","Op-Ed Columnist",NA,NA,"By MAUREEN DOWD",NA,268,190
"https://www.nytimes.com/2018/06/12/us/politics/navarro-trudeau-hell-mistake.html","President Trump’s top trade adviser said his verbal attack against Canada’s prime minister was a “mistake.”","President Trump’s top trade adviser said his verbal attack against Canada’s prime minister was a “mistake.”","The New York Times","2018-06-12T16:54:47+0000","Washington","U.S.","Politics","News",692,0,NA,NA,NA,NA,NA,"By ALAN RAPPEPORT",NA,268,190
"https://www.nytimes.com/2018/08/20/world/asia/north-south-korea-family-reunions.html","Relatives who live on opposite sides of the inter-Korean border were able to meet for the first time since fighting ended in 1953, in a new round of reunions intended to be a show of good will.","Relatives who live on opposite sides of the inter-Korean border were able to meet for the first time since fighting ended in 1953, in a new round of reunions intended to be a show of good will.","The New York Times","2018-08-20T13:17:01+0000","Foreign","World","Asia Pacific","News",966,0,NA,NA,NA,NA,NA,"By CHOE SANG-HUN",NA,268,190
"https://www.nytimes.com/2018/07/23/world/middleeast/iran-us-conflict-explainer.html","The military capabilities of the United States dwarf those of Iran, and the Iranians know it. Still, they will not back down from a confrontation.","The military capabilities of the United States dwarf those of Iran, and the Iranians know it. Still, they will not back down from a confrontation.","The New York Times","2018-07-23T23:27:45+0000","Foreign","World","Middle East","News",1285,0,NA,NA,NA,NA,NA,"By RICK GLADSTONE",NA,268,190
"https://www.nytimes.com/2018/06/11/opinion/will-america-lose-canada.html","Trump might think he can push around his northern neighbors. He’s wrong.","Trump might think he can push around his northern neighbors. He’s wrong.","The New York Times","2018-06-11T23:00:04+0000","OpEd","Opinion",NA,"Op-Ed",873,0,NA,"","",NA,NA,"By STEPHEN R. KELLY",NA,268,190
"https://www.nytimes.com/2018/06/12/world/asia/trump-taiwan-ait.html","The dedication of a new unofficial embassy in Taiwan is testimony to the island democracy’s diplomatic limbo in China’s shadow, but also its close ties to Washington.","The dedication of a new unofficial embassy in Taiwan is testimony to the island democracy’s diplomatic limbo in China’s shadow, but also its close ties to Washington.","The New York Times","2018-06-12T06:07:23+0000","Foreign","World","Asia Pacific","News",848,0,NA,NA,NA,NA,NA,"By CHRIS HORTON",NA,268,190
"https://www.nytimes.com/2018/06/07/business/media/ralph-peters-fox-cnn.html","Ralph Peters, who quit in March in disgust, said that the network’s attacks on democratic institutions do “a great, grave disservice to our country.”","Ralph Peters, who quit in March in disgust, said that the network’s attacks on democratic institutions do “a great, grave disservice to our country.”","The New York Times","2018-06-07T16:11:17+0000","Express","Business Day","Media","News",473,0,NA,NA,NA,NA,NA,"By MATTHEW HAAG",NA,268,190
"https://www.nytimes.com/interactive/2018/09/25/learning/25Weekly-News-Quiz-for-Students.html","How well did you follow the news this past week? How many of these 10 questions can you get right?","How well did you follow the news this past week? How many of these 10 questions can you get right?","The New York Times","2018-09-25T12:24:49+0000","The Learning Network","The Learning Network",NA,"Interactive Feature",0,0,NA,"Weekly News Quiz for Students",NA,NA,NA,"Compiled by NATALIE PROULX",NA,268,190
"https://www.nytimes.com/2018/09/30/us/excerpts-from-the-new-rules-summit.html","Panelists at the conference, hosted by The New York Times, discussed the barriers facing women as they pursue their careers.","Panelists at the conference, hosted by The New York Times, discussed the barriers facing women as they pursue their careers.","The New York Times","2018-09-30T20:47:55+0000","SpecialSections","U.S.",NA,"News",2051,0,NA,NA,NA,NA,NA,NA,NA,268,200
"https://www.nytimes.com/2018/08/08/world/europe/sanctions-russia-poisoning-spy-trump-putin.html","The sanctions are part of anti-Russian efforts by the United States, even as President Trump works to forge warmer ties.","The sanctions are part of anti-Russian efforts by the United States, even as President Trump works to forge warmer ties.","The New York Times","2018-08-08T19:50:01+0000","Washington","World","Europe","News",1181,0,NA,NA,NA,NA,NA,"By GARDINER HARRIS",NA,268,200
"https://www.nytimes.com/2018/07/12/world/asia/north-korea-remains-soldiers.html","Talks on returning American troops killed in the Korean War did not take place as planned. But it was unclear whether U.S. officials had been deliberately stood up.","Talks on returning American troops killed in the Korean War did not take place as planned. But it was unclear whether U.S. officials had been deliberately stood up.","The New York Times","2018-07-12T13:36:53+0000","Foreign","World","Asia Pacific","News",646,0,NA,NA,NA,NA,NA,"By CHOE SANG-HUN",NA,268,200
"https://www.nytimes.com/2018/06/11/business/dealbook/trump-north-korea-kim-jong-un.html","Off the back of a rocky G-7 summit, President Trump is headed to talks with North Korea. What happens next could alter fortunes everywhere.","Off the back of a rocky G-7 summit, President Trump is headed to talks with North Korea. What happens next could alter fortunes everywhere.","The New York Times","2018-06-11T10:19:43+0000","Business","Business Day","DealBook","News",1388,0,NA,NA,NA,NA,NA,NA,NA,268,200
"https://www.nytimes.com/2018/09/19/briefing/brett-kavanaugh-north-korea-baseball-playoffs.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-09-19T09:33:23+0000","NYTNow","Briefing",NA,"briefing",1338,0,NA,NA,NA,NA,NA,"By CHRIS STANFORD",NA,268,200
"https://www.nytimes.com/2018/06/15/world/canada/trump-trudeau-canada-letter.html","This week’s newsletter for and about Canadians features their thoughts on President Trump’s attack on Prime Minister Justin Trudeau and highlights from The Times’s coverage.","This week’s newsletter for and about Canadians features their thoughts on President Trump’s attack on Prime Minister Justin Trudeau and highlights from The Times’s coverage.","The New York Times","2018-06-16T01:14:43+0000","Foreign","World","Canada","News",1275,0,NA,NA,NA,NA,NA,"By IAN AUSTEN",NA,268,200
"https://www.nytimes.com/2018/06/13/world/canada/world-cup-trudeau-trump.html","Some Canadians hope that as two of the tournament’s three co-hosts, the United States and Canada will use the opportunity to renew their close friendship.","Some Canadians hope that as two of the tournament’s three co-hosts, the United States and Canada will use the opportunity to renew their close friendship.","The New York Times","2018-06-13T19:04:01+0000","Foreign","World","Canada","News",769,0,NA,NA,NA,NA,NA,"By DAN BILEFSKY",NA,268,200
"https://www.nytimes.com/2018/06/15/opinion/sunday/trump-china-america-first.html","The planet is a safer place because of the liberal world order. The president wants to destroy it.","The planet is a safer place because of the liberal world order. The president wants to destroy it.","The New York Times","2018-06-15T19:05:46+0000","OpEd","Opinion","Sunday Review","Op-Ed",1452,0,NA,"","",NA,NA,"By KORI SCHAKE",NA,268,200
"https://www.nytimes.com/2018/09/26/nyregion/chris-collins-ted-lieu-racism-ad-mcmurray.html","Representative Ted Lieu, a Democrat from California, called Representative Chris Collins, a Republican from New York, an “embarrassment to the House.”","Representative Ted Lieu, a Democrat from California, called Representative Chris Collins, a Republican from New York, an “embarrassment to the House.”","The New York Times","2018-09-26T17:50:13+0000","Metro","New York",NA,"News",598,0,NA,NA,NA,NA,NA,"By TYLER PAGER",NA,268,200
"https://www.nytimes.com/2018/06/07/briefing/donald-trump-nba-finals-sex-and-the-city.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-06-07T09:48:59+0000","NYTNow","Briefing",NA,"briefing",1443,0,NA,NA,NA,NA,NA,"By CHRIS STANFORD",NA,268,200
"https://www.nytimes.com/2018/07/06/us/politics/supreme-court-trump.html","President Trump views his nomination of Neil M. Gorsuch in January 2017 as one of the unalloyed triumphs of his presidency.","President Trump views his nomination of Neil M. Gorsuch in January 2017 as one of the unalloyed triumphs of his presidency.","The New York Times","2018-07-07T00:15:11+0000","Washington","U.S.","Politics","News",1261,0,NA,NA,NA,NA,NA,"By MARK LANDLER and MAGGIE HABERMAN",NA,268,210
"https://www.nytimes.com/2018/07/01/us/politics/north-korea-bolton-pompeo-timetable.html","Secretary of State Mike Pompeo, facing strains inside the administration and potential defiance from the North, heads there this week with a far less aggressive schedule in mind.","Secretary of State Mike Pompeo, facing strains inside the administration and potential defiance from the North, heads there this week with a far less aggressive schedule in mind.","The New York Times","2018-07-02T00:07:34+0000","Washington","U.S.","Politics","News",1617,0,NA,NA,NA,NA,NA,"By DAVID E. SANGER and WILLIAM J. BROAD",NA,268,210
"https://www.nytimes.com/2018/06/08/briefing/g-7-manafort-bourdain.html","Here’s what you need to know at the end of the day.","Here’s what you need to know at the end of the day.","The New York Times","2018-06-08T22:04:39+0000","NYTNow","Briefing",NA,"briefing",1007,0,NA,NA,NA,NA,NA,"By KAREN ZRAICK and SANDRA STEVENSON",NA,268,210
"https://www.nytimes.com/2018/08/10/world/asia/north-korea-south-coal.html","A South Korean agency said three companies violated sanctions by bringing more than 30,000 tons of North Korean coal into the South, falsely identifying it as Russian.","A South Korean agency said three companies violated sanctions by bringing more than 30,000 tons of North Korean coal into the South, falsely identifying it as Russian.","The New York Times","2018-08-10T10:24:18+0000","Foreign","World","Asia Pacific","News",782,0,NA,NA,NA,NA,NA,"By CHOE SANG-HUN",NA,268,210
"https://www.nytimes.com/2018/06/19/briefing/trade-war-world-cup-xxxtentacion.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-06-19T09:34:26+0000","NYTNow","Briefing",NA,"briefing",1326,0,NA,NA,NA,NA,NA,"By CHRIS STANFORD",NA,268,210
"https://www.nytimes.com/2018/09/20/briefing/your-thursday-news-briefing.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-09-20T04:13:22+0000","NYTNow","Briefing",NA,"briefing",1247,0,NA,"Europe Edition","Europe Edition",NA,NA,"By NANCY WARTIK and SARAH ANDERSON",NA,268,210
"https://www.nytimes.com/2018/06/12/world/asia/trump-military-exercises-north-south-korea.html","Officials, experts and allies warned that Mr. Trump’s promise to end military exercises on the Korean Peninsula could hurt combat readiness.","Officials, experts and allies warned that Mr. Trump’s promise to end military exercises on the Korean Peninsula could hurt combat readiness.","The New York Times","2018-06-12T13:22:27+0000","Washington","World","Asia Pacific","News",952,0,NA,NA,NA,NA,NA,"By ERIC SCHMITT",NA,268,210
"https://www.nytimes.com/2018/06/11/us/politics/trump-republicans-trade-allies.html","The party’s leaders largely stood by the president, insisting that they were not worried about a possible deterioration of relations after a weekend of bellicose remarks by the president and his aides.","The party’s leaders largely stood by the president, insisting that they were not worried about a possible deterioration of relations after a weekend of bellicose remarks by the president and his aides.","The New York Times","2018-06-12T01:09:18+0000","Washington","U.S.","Politics","News",1012,0,NA,NA,NA,NA,NA,"By SHERYL GAY STOLBERG",NA,268,210
"https://www.nytimes.com/2018/07/16/world/europe/russia-trump-putin-news-conference-transcript.html","President Trump and President Vladimir V. Putin of Russia answered questions from Russian and American journalists after their private meeting in Helsinki, Finland.","President Trump and President Vladimir V. Putin of Russia answered questions from Russian and American journalists after their private meeting in Helsinki, Finland.","The New York Times","2018-07-16T18:47:02+0000","Foreign","World","Europe","Text",6564,0,NA,NA,NA,NA,NA,NA,NA,268,210
"https://www.nytimes.com/2018/06/03/world/asia/us-china-trade.html","Chinese officials refused to commit to buying more American goods without a Trump administration agreement not to impose further tariffs on Chinese exports.","Chinese officials refused to commit to buying more American goods without a Trump administration agreement not to impose further tariffs on Chinese exports.","The New York Times","2018-06-03T11:16:53+0000","Business","Business Day",NA,"News",752,0,NA,NA,NA,NA,NA,"By KEITH BRADSHER",NA,268,210
"https://www.nytimes.com/2018/06/12/us/politics/primary-south-carolina-virginia-nevada.html","Mark Sanford, a frequent critic of the president, was ousted from his South Carolina House seat, while a firebrand Trump supporter won a Senate bid in Virginia.","Mark Sanford, a frequent critic of the president, was ousted from his South Carolina House seat, while a firebrand Trump supporter won a Senate bid in Virginia.","The New York Times","2018-06-13T01:02:58+0000","Politics","U.S.","Politics","News",1631,0,NA,NA,NA,NA,NA,"By JONATHAN MARTIN and ALEXANDER BURNS",NA,268,220
"https://www.nytimes.com/2018/06/10/us/politics/trump-turnover.html","With fewer people around to soften his impulses, the president is bending the presidency to his will.","With fewer people around to soften his impulses, the president is bending the presidency to his will.","The New York Times","2018-06-10T09:00:05+0000","Washington","U.S.","Politics","News",1581,0,NA,"White House Memo","White House Memo",NA,NA,"By MAGGIE HABERMAN and KATIE ROGERS",NA,268,220
"https://www.nytimes.com/2018/07/08/world/asia/mike-pompeo-north-korea-gangster.html","The secretary of state warned that the United States would not ease economic sanctions until North Korea completely eliminated its nuclear program.","The secretary of state warned that the United States would not ease economic sanctions until North Korea completely eliminated its nuclear program.","The New York Times","2018-07-08T08:58:02+0000","Foreign","World","Asia Pacific","News",596,0,NA,NA,NA,NA,NA,"By GARDINER HARRIS",NA,268,220
"https://www.nytimes.com/2018/06/11/briefing/north-korea-brexit-bataclan.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-06-12T03:46:38+0000","NYTNow","Briefing",NA,"briefing",1162,0,NA,"Europe Edition","Europe Edition",NA,NA,"By DAN LEVIN",NA,268,220
"https://www.nytimes.com/2018/06/11/briefing/singapore-tony-awards-anthony-bourdain.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-06-11T09:45:59+0000","NYTNow","Briefing",NA,"briefing",1389,0,NA,NA,NA,NA,NA,"By MIKE IVES",NA,268,220
"https://www.nytimes.com/2018/06/12/briefing/north-korea-strikes-world-cup.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-06-13T03:50:37+0000","NYTNow","Briefing",NA,"briefing",1228,0,NA,"Europe Edition","Europe Edition",NA,NA,"By DAN LEVIN",NA,268,220
"https://www.nytimes.com/2018/09/19/briefing/asia-thursday-news-briefing.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-09-19T20:34:31+0000","NYTNow","Briefing",NA,"briefing",1212,0,NA,"Asia and Australia Edition","Asia and Australia Edition",NA,NA,"By ALISHA HARIDASANI GUPTA",NA,268,220
"https://www.nytimes.com/2018/07/19/opinion/one-cheer-for-whataboutism.html","The gambit has its rhetorical limitations, and it’s commonly abused, but when applied rigorously it’s not a bad little argument.","The gambit has its rhetorical limitations, and it’s commonly abused, but when applied rigorously it’s not a bad little argument.","The New York Times","2018-07-19T15:00:06+0000","OpEd","Opinion",NA,"Op-Ed",1433,0,NA,"","",NA,NA,"By BEN YAGODA",NA,268,220
"https://www.nytimes.com/2018/06/13/briefing/north-korea-att-world-cup.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-06-13T09:46:07+0000","NYTNow","Briefing",NA,"briefing",1322,0,NA,NA,NA,NA,NA,"By MIKE IVES",NA,268,220
"https://www.nytimes.com/2018/06/01/world/asia/mattis-south-china-sea.html","Defense Secretary Jim Mattis said China’s placement of advanced equipment and missiles in the Spratly Island chain was a flagrant show of military power.","Defense Secretary Jim Mattis said China’s placement of advanced equipment and missiles in the Spratly Island chain was a flagrant show of military power.","The New York Times","2018-06-02T03:49:03+0000","Foreign","World","Asia Pacific","News",517,0,NA,NA,NA,NA,NA,"By THOMAS GIBBONS-NEFF",NA,268,220
"https://www.nytimes.com/2018/06/01/briefing/north-korea-spain-nba.html","Here’s what you need to know at the end of the day.","Here’s what you need to know at the end of the day.","The New York Times","2018-06-01T22:06:30+0000","NYTNow","Briefing",NA,"briefing",994,0,NA,NA,NA,NA,NA,"By KAREN ZRAICK and VIRGINIA LOZANO",NA,268,240
"https://www.nytimes.com/2018/07/05/briefing/trade-war-thailand-rescue-myanmar.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-07-05T19:58:59+0000","NYTNow","Briefing",NA,"briefing",1262,0,NA,"Asia and Australia Edition","Asia and Australia Edition",NA,NA,"By CHARLES McDERMID",NA,268,240
"https://www.nytimes.com/2018/07/15/briefing/your-monday-briefing.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-07-15T20:06:46+0000","NYTNow","Briefing",NA,"briefing",1360,0,NA,"Asia and Australia Edition","Asia and Australia Edition",NA,NA,"By CHARLES McDERMID",NA,268,240
"https://www.nytimes.com/2018/06/01/briefing/tariffs-italy-telegram-your-friday-briefing.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-06-01T04:07:04+0000","NYTNow","Briefing",NA,"briefing",1287,0,NA,"Europe Edition","Europe Edition",NA,NA,"By DAN LEVIN",NA,268,240
"https://www.nytimes.com/2018/06/12/business/north-korea-business-kim-trump-summit.html","It’s the ultimate long shot, but a few companies and investors are preparing for a time when East Asia’s last growth market opens up to outsiders.","It’s the ultimate long shot, but a few companies and investors are preparing for a time when East Asia’s last growth market opens up to outsiders.","The New York Times","2018-06-12T08:52:32+0000","Business","Business Day",NA,"News",1304,0,NA,NA,NA,NA,NA,"By ALEXANDRA STEVENSON",NA,268,240
"https://www.nytimes.com/2018/07/27/briefing/robert-mueller-north-korea-mission-impossible.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-07-27T09:28:11+0000","NYTNow","Briefing",NA,"briefing",1401,0,NA,NA,NA,NA,NA,"By CHRIS STANFORD",NA,268,240
"https://www.nytimes.com/2018/08/14/briefing/turkey-germany-afghanistan.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-08-14T04:06:08+0000","NYTNow","Briefing",NA,"briefing",1130,0,NA,"Europe Edition","Europe Edition",NA,NA,"By ALISHA HARIDASANI GUPTA",NA,268,240
"https://www.nytimes.com/2018/06/11/world/middleeast/yemen-attack-uae-saudi-arabia.html","Diplomats say the United Arab Emirates plans to attack Hudaydah, a rebel-held port that is an entry point for humanitarian aid.","Diplomats say the United Arab Emirates plans to attack Hudaydah, a rebel-held port that is an entry point for humanitarian aid.","The New York Times","2018-06-11T12:19:35+0000","Foreign","World","Middle East","News",1194,0,NA,NA,NA,NA,NA,"By MARGARET COKER and ERIC SCHMITT",NA,268,240
"https://www.nytimes.com/2018/09/17/briefing/asia-tuesday-news-briefing.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-09-17T20:23:24+0000","NYTNow","Briefing",NA,"briefing",1251,0,NA,"Asia and Australia Edition","Asia and Australia Edition",NA,NA,"By ALISHA HARIDASANI GUPTA",NA,268,240
"https://www.nytimes.com/2018/06/03/briefing/north-korea-mueller-nba.html","Here’s what you need to know about the week’s top stories.","Here’s what you need to know about the week’s top stories.","The New York Times","2018-06-03T09:01:54+0000","NYTNow","Briefing",NA,"briefing",1094,0,NA,NA,NA,NA,NA,"By KAREN ZRAICK and HIROKO MASUIKE",NA,268,240
